Core-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCX-3,,,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),Branch Misprediction Ratio,IC (32B) Fetch Miss Ratio,Op Cache (64B) Fetch Miss Ratio,IC Access (pti),IC Miss (pti),DC Access (pti),DC Fills From Same CCX (pti),DC Fills From different CCX in same node (pti),DC Fills From Local Memory (pti),DC Fills From Remote CCX Cache (pti),DC Fills From Remote Memory (pti),All DC Fills (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access,L3 Miss,L3 Miss %,Ave L3 Miss Latency,
99.99,3724.41,1.55,0.65,0.00,0.29,0.00,0.07,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2480.00,534.00,21.53,922.76,
100.03,3723.63,1.54,0.65,0.00,0.33,0.00,0.06,0.02,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2492.00,559.00,22.43,1106.21,
99.96,3724.98,1.55,0.65,0.00,0.31,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2423.00,509.00,21.01,935.20,
100.03,3723.39,1.55,0.65,0.00,0.29,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2374.00,435.00,18.32,849.88,
100.02,3724.69,1.55,0.64,0.00,0.37,0.00,0.07,0.03,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,3934.00,619.00,15.73,981.51,
100.02,3724.19,1.55,0.65,0.00,0.30,0.00,0.06,0.02,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2500.00,511.00,20.44,877.88,
100.00,3724.67,1.54,0.65,0.00,0.33,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2377.00,484.00,20.36,902.34,
100.02,3724.55,1.55,0.64,0.00,0.32,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.01,0.00,0.01,0.00,0.03,0.02,0.00,0.00,7305.00,2034.00,27.84,923.48,
100.00,3724.41,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2403.00,488.00,20.31,1088.78,
99.95,3725.33,1.54,0.65,0.00,0.30,0.00,0.08,0.02,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2566.00,598.00,23.30,767.48,
100.00,3724.31,1.55,0.64,0.00,0.32,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2390.00,475.00,19.87,827.00,
100.03,3723.91,1.55,0.65,0.00,0.29,0.00,0.08,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2432.00,473.00,19.45,825.42,
100.04,3723.92,1.55,0.64,0.00,0.34,0.00,0.09,0.03,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2466.00,472.00,19.14,959.83,
100.00,3724.42,1.55,0.65,0.00,0.27,0.00,0.05,0.01,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2452.00,473.00,19.29,894.21,
100.05,3723.33,1.54,0.65,0.00,0.28,0.00,0.08,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2479.00,442.00,17.83,872.28,
99.99,3724.56,1.55,0.64,0.00,0.29,0.00,0.08,0.02,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2353.00,529.00,22.48,942.47,
100.00,3724.52,1.55,0.65,0.00,0.35,0.00,0.07,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2386.00,469.00,19.66,806.39,
100.00,3724.59,1.54,0.65,0.00,0.32,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2501.00,527.00,21.07,823.95,
99.98,3725.07,1.55,0.65,0.00,0.32,0.00,0.09,0.03,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2406.00,459.00,19.08,866.04,
99.97,3724.35,1.55,0.65,0.00,0.30,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2482.00,498.00,20.06,897.39,
100.05,3723.26,1.55,0.64,0.00,0.35,0.00,0.06,0.02,0.27,0.01,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2423.00,479.00,19.77,947.93,
100.05,3723.80,1.55,0.65,0.00,0.30,0.00,0.09,0.03,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,2470.00,482.00,19.51,858.18,
100.00,3724.62,1.54,0.65,0.00,0.32,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2445.00,502.00,20.53,927.68,
100.05,3723.70,1.55,0.64,0.00,0.31,0.00,0.08,0.02,0.46,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2357.00,526.00,22.32,945.90,
100.01,3724.38,1.55,0.65,0.00,0.30,0.00,0.08,0.02,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2475.00,469.00,18.95,881.75,
100.00,3724.46,1.54,0.65,0.00,0.30,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2526.00,562.00,22.25,666.66,
99.97,3725.41,1.55,0.65,0.00,0.34,0.00,0.08,0.03,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2421.00,481.00,19.87,887.85,
100.01,3724.16,1.55,0.65,0.00,0.33,0.00,0.06,0.02,0.26,0.01,0.00,0.01,0.00,0.00,0.02,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2477.00,493.00,19.90,1021.65,
99.98,3724.37,1.55,0.64,0.00,0.29,0.00,0.11,0.03,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2359.00,455.00,19.29,840.66,
100.00,3724.44,1.55,0.65,0.00,0.23,0.00,0.07,0.02,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2443.00,458.00,18.75,817.91,
100.00,3724.42,1.54,0.65,0.00,0.31,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,2518.00,724.00,28.75,1096.53,
100.03,3724.24,1.55,0.64,0.00,0.34,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2432.00,461.00,18.96,873.70,
100.01,3724.44,1.55,0.65,0.00,0.35,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2436.00,476.00,19.54,891.82,
100.07,3723.33,1.54,0.65,0.00,0.31,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2607.00,653.00,25.05,856.57,
100.00,3724.55,1.55,0.64,0.00,0.28,0.00,0.05,0.01,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2411.00,458.00,19.00,889.44,
99.96,3724.87,1.55,0.65,0.00,0.32,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2440.00,512.00,20.98,904.29,
99.98,3724.36,1.55,0.64,0.00,0.34,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6124.00,971.00,15.86,870.65,
100.04,3723.64,1.55,0.65,0.00,0.24,0.00,0.09,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2450.00,473.00,19.31,881.43,
100.01,3724.53,1.54,0.65,0.00,0.29,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2521.00,614.00,24.36,984.84,
100.00,3724.40,1.55,0.64,0.00,0.32,0.00,0.06,0.02,0.28,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,13491.00,1954.00,14.48,933.53,
100.03,3723.71,1.55,0.65,0.00,0.33,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2502.00,467.00,18.67,904.27,
100.01,3724.20,1.54,0.65,0.00,0.31,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2518.00,522.00,20.73,942.23,
99.99,3724.86,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,9137.00,1249.00,13.67,1037.62,
99.99,3724.68,1.55,0.65,0.00,0.32,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2377.00,478.00,20.11,1083.45,
100.00,3724.45,1.55,0.64,0.00,0.32,0.00,0.06,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.01,0.00,0.00,0.00,0.03,0.03,0.00,0.00,15965.00,1612.00,10.10,1018.90,
99.97,3723.57,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2615.00,499.00,19.08,922.48,
99.99,3724.87,1.54,0.65,0.00,0.35,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2425.00,501.00,20.66,885.46,
100.03,3724.24,1.55,0.64,0.00,0.24,0.00,0.08,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2464.00,504.00,20.45,897.82,
100.02,3724.12,1.55,0.65,0.00,0.28,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,2951.00,754.00,25.55,912.11,
100.00,3724.56,1.54,0.65,0.00,0.31,0.00,0.09,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,14105.00,1417.00,10.05,918.16,
99.99,3724.71,1.55,0.64,0.00,0.29,0.00,0.05,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2424.00,489.00,20.17,839.25,
100.00,3724.42,1.55,0.65,0.00,0.31,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2485.00,475.00,19.11,939.30,
99.98,3725.36,1.55,0.65,0.00,0.25,0.00,0.07,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2513.00,495.00,19.70,988.80,
100.00,3724.85,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2425.00,496.00,20.45,908.71,
99.98,3725.05,1.54,0.65,0.00,0.32,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,15409.00,2159.00,14.01,958.69,
100.00,3724.83,1.55,0.64,0.00,0.29,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2426.00,519.00,21.39,859.06,
100.01,3724.22,1.55,0.65,0.00,0.31,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2428.00,488.00,20.10,936.19,
100.01,3724.51,1.54,0.65,0.00,0.34,0.00,0.06,0.02,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,3079.00,808.00,26.24,1002.40,
100.01,3724.31,1.55,0.64,0.00,0.30,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6612.00,1147.00,17.35,906.49,
100.00,3724.74,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,13679.00,1627.00,11.89,839.33,
100.01,3724.36,1.55,0.64,0.00,0.37,0.00,0.10,0.04,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2405.00,475.00,19.75,874.88,
99.99,3724.84,1.55,0.65,0.00,0.33,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2495.00,473.00,18.96,764.13,
99.99,3724.76,1.54,0.65,0.00,0.30,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2400.00,482.00,20.08,353.67,
100.01,3723.97,1.55,0.64,0.00,0.27,0.00,0.10,0.03,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2948.00,507.00,17.20,1100.83,
99.96,3726.69,1.55,0.65,0.00,0.28,0.00,0.09,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,16505.00,2001.00,12.12,942.54,
100.00,3724.38,1.54,0.65,0.00,0.32,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2574.00,729.00,28.32,1061.75,
99.97,3693.85,1.55,0.64,0.00,0.34,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2398.00,479.00,19.97,856.46,
100.04,3702.26,1.55,0.65,0.00,0.27,0.00,0.05,0.01,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6708.00,1149.00,17.13,921.65,
100.02,3687.58,1.55,0.64,0.00,0.34,0.00,0.08,0.03,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7542.00,640.00,8.49,965.78,
99.99,3724.67,1.55,0.65,0.00,0.30,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.01,0.00,0.00,0.00,0.04,0.03,0.00,0.00,13983.00,1449.00,10.36,1001.20,
99.96,3725.43,1.54,0.65,0.00,0.28,0.00,0.05,0.01,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2473.00,452.00,18.28,960.44,
100.02,3724.13,1.55,0.64,0.00,0.33,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2410.00,428.00,17.76,926.14,
100.01,3724.48,1.55,0.65,0.00,0.31,0.00,0.05,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2457.00,504.00,20.51,916.83,
100.00,3724.60,1.55,0.65,0.00,0.33,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2481.00,543.00,21.89,1038.76,
100.02,3723.86,1.55,0.64,0.00,0.34,0.00,0.08,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,13832.00,1466.00,10.60,966.21,
100.03,3724.31,1.55,0.65,0.00,0.33,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2460.00,479.00,19.47,978.13,
100.00,3724.61,1.55,0.64,0.00,0.31,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2453.00,468.00,19.08,1262.07,
100.01,3724.32,1.55,0.65,0.00,0.34,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2467.00,454.00,18.40,884.64,
100.04,3724.16,1.54,0.65,0.00,0.33,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6660.00,1873.00,28.12,1029.96,
99.99,3724.68,1.55,0.64,0.00,0.31,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,15579.00,1447.00,9.29,1149.04,
100.00,3724.26,1.55,0.65,0.00,0.32,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,8575.00,1640.00,19.13,998.91,
100.04,3723.89,1.55,0.65,0.00,0.33,0.00,0.08,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.03,0.01,0.01,0.00,0.01,0.01,0.04,0.03,0.00,0.00,8183.00,1848.00,22.58,1169.46,
100.01,3723.94,1.55,0.65,0.00,0.32,0.00,0.08,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2558.00,522.00,20.41,1433.86,
100.03,3723.63,1.55,0.65,0.00,0.28,0.00,0.05,0.01,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2449.00,475.00,19.40,907.71,
100.08,3723.24,1.55,0.64,0.00,0.38,0.00,0.06,0.02,0.28,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,13896.00,2661.00,19.15,1257.76,
100.13,3724.16,1.55,0.65,0.00,0.32,0.00,0.08,0.02,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,7839.00,1129.00,14.40,972.06,
100.02,3724.15,1.54,0.65,0.00,0.33,0.00,0.08,0.03,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,9086.00,1191.00,13.11,1109.05,
100.12,3686.85,1.55,0.65,0.00,0.33,0.00,0.05,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7826.00,870.00,11.12,1316.35,
100.17,3697.37,1.55,0.65,0.00,0.32,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7907.00,1058.00,13.38,1181.41,
100.11,3683.20,1.55,0.64,0.00,0.34,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7896.00,788.00,9.98,1158.99,
100.20,3724.11,1.55,0.65,0.00,0.30,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,17024.00,1884.00,11.07,1160.63,
100.00,3724.48,1.55,0.65,0.00,0.31,0.00,0.07,0.02,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,4713.00,1606.00,34.08,900.29,
100.00,3724.22,1.55,0.64,0.00,0.24,0.00,0.07,0.02,0.25,0.01,0.00,0.00,0.00,0.00,0.01,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,7237.00,2056.00,28.41,928.36,
100.01,3723.99,1.55,0.64,0.00,0.30,0.00,0.05,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,5587.00,1582.00,28.32,986.31,
99.99,3724.42,1.54,0.65,0.00,0.36,0.00,0.08,0.03,0.33,0.01,0.00,0.00,0.00,0.00,0.01,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,7652.00,2203.00,28.79,979.89,
100.09,3724.03,1.55,0.64,0.00,0.31,0.00,0.06,0.02,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,34889.00,1521.00,4.36,971.43,
100.10,3723.84,1.55,0.65,0.00,0.31,0.00,0.06,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,31512.00,1910.00,6.06,1070.21,
100.14,3724.72,1.55,0.65,0.00,0.38,0.00,0.07,0.03,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,7336.00,1133.00,15.44,1023.18,
100.15,3693.91,1.55,0.65,0.00,0.29,0.00,0.05,0.02,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,8022.00,1139.00,14.20,963.20,
100.02,3724.15,1.54,0.65,0.00,0.32,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6216.00,699.00,11.25,871.36,
100.20,3722.81,1.55,0.65,0.00,0.32,0.00,0.08,0.03,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,9608.00,1129.00,11.75,1040.74,
100.17,3723.93,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,8187.00,1314.00,16.05,1145.29,
100.16,3725.40,1.54,0.65,0.00,0.35,0.00,0.08,0.03,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,8225.00,1265.00,15.38,1081.31,
